id,tstamp,windspeed-2,windspeed-1,windspeed0,solarflux-2,solarflux-1,solarflux0
1513.0,966429000,6.12361,6.04672,5.81603,3.86709,2.93516,2.13677
1514.0,966429900,6.04672,5.81603,4.97019,2.93516,2.13677,1.52419
1515.0,966430800,5.81603,4.97019,4.27814,2.13677,1.52419,1.01032
1516.0,966431700,4.97019,4.27814,3.73988,1.52419,1.01032,0.59516
1517.0,966432600,4.27814,3.73988,3.3554,1.01032,0.59516,0.278709
1518.0,966433500,3.73988,3.3554,3.3554,0.59516,0.278709,0.182903
1519.0,966434400,3.3554,3.3554,3.3554,0.278709,0.182903,0.104516
1520.0,966435300,3.3554,3.3554,3.3554,0.182903,0.104516,0.0435483
1521.0,966436200,3.3554,3.3554,3.3554,0.104516,0.0435483,0.0
1522.0,966437100,3.3554,3.3554,3.3554,0.0435483,0.0,0.0
1523.0,966438000,3.3554,3.3554,3.3554,0.0,0.0,0.0
1524.0,966438900,3.3554,3.3554,3.3554,0.0,0.0,0.0
1525.0,966439800,3.3554,3.3554,3.3554,0.0,0.0,0.0
1526.0,966440700,3.3554,3.3554,3.12472,0.0,0.0,0.0
1527.0,966441600,3.3554,3.12472,3.04783,0.0,0.0,0.0
1528.0,966442500,3.12472,3.04783,3.12472,0.0,0.0,0.0
1529.0,966443400,3.04783,3.12472,3.3554,0.0,0.0,0.0
1530.0,966444300,3.12472,3.3554,4.43193,0.0,0.0,0.0
1531.0,966445200,3.3554,4.43193,5.20088,0.0,0.0,0.0
1532.0,966446100,4.43193,5.20088,5.66224,0.0,0.0,0.0
1533.0,966447000,5.20088,5.66224,5.81603,0.0,0.0,0.0
1534.0,966447900,5.66224,5.81603,5.28476,0.0,0.0,0.0
1535.0,966448800,5.81603,5.28476,4.69757,0.0,0.0,0.0
1536.0,966449700,5.28476,4.69757,4.05445,0.0,0.0,0.0
1537.0,966450600,4.69757,4.05445,3.3554,0.0,0.0,0.0
1538.0,966451500,4.05445,3.3554,2.20198,0.0,0.0,0.0
1539.0,966452400,3.3554,2.20198,1.25828,0.0,0.0,0.0
1540.0,966453300,2.20198,1.25828,0.524282,0.0,0.0,0.0
1541.0,966454200,1.25828,0.524282,0.0,0.0,0.0,0.0
1542.0,966455100,0.524282,0.0,0.0,0.0,0.0,0.0
1543.0,966456000,0.0,0.0,0.0,0.0,0.0,0.0
1544.0,966456900,0.0,0.0,0.0,0.0,0.0,0.0
1545.0,966457800,0.0,0.0,0.0,0.0,0.0,0.0
1546.0,966458700,0.0,0.0,0.0,0.0,0.0,0.0
1547.0,966459600,0.0,0.0,0.0,0.0,0.0,0.0
1548.0,966460500,0.0,0.0,0.0,0.0,0.0,0.0
1549.0,966461400,0.0,0.0,0.0,0.0,0.0,0.0
1550.0,966462300,0.0,0.0,0.81788,0.0,0.0,0.0
1551.0,966463200,0.0,0.81788,1.64974,0.0,0.0,0.0
1552.0,966464100,0.81788,1.64974,2.49558,0.0,0.0,0.0
1553.0,966465000,1.64974,2.49558,3.3554,0.0,0.0,0.0
1554.0,966465900,2.49558,3.3554,4.58572,0.0,0.0,0.0
1555.0,966466800,3.3554,4.58572,5.59234,0.0,0.0,0.0232258
1556.0,966467700,4.58572,5.59234,6.37527,0.0,0.0232258,0.50516
1557.0,966468600,5.59234,6.37527,6.9345,0.0232258,0.50516,1.30064
1558.0,966469500,6.37527,6.9345,6.9345,0.50516,1.30064,3.36774
1559.0,966470400,6.9345,6.9345,6.9345,1.30064,3.36774,5.10967
1560.0,966471300,6.9345,6.9345,6.9345,3.36774,5.10967,6.52644
1561.0,966472200,6.9345,6.9345,6.9345,5.10967,6.52644,7.61805
1562.0,966473100,6.9345,6.9345,6.82965,6.52644,7.61805,6.40741
1563.0,966474000,6.9345,6.82965,6.79469,7.61805,6.40741,6.18967
1564.0,966474900,6.82965,6.79469,6.82965,6.40741,6.18967,6.96482
1565.0,966475800,6.79469,6.82965,6.9345,6.18967,6.96482,8.73289
1566.0,966476700,6.82965,6.9345,6.98344,6.96482,8.73289,12.478
1567.0,966477600,6.9345,6.98344,7.18616,8.73289,12.478,16.56
1568.0,966478500,6.98344,7.18616,7.54267,12.478,16.56,20.9787
1569.0,966479400,7.18616,7.54267,8.05297,16.56,20.9787,25.7341
1570.0,966480300,7.54267,8.05297,9.82854,20.9787,25.7341,32.3506
1571.0,966481200,8.05297,9.82854,11.0169,25.7341,32.3506,38.2877
1572.0,966482100,9.82854,11.0169,11.6181,32.3506,38.2877,43.5454
1573.0,966483000,11.0169,11.6181,11.6321,38.2877,43.5454,48.1238
1574.0,966483900,11.6181,11.6321,9.52795,43.5454,48.1238,51.4654
1575.0,966484800,11.6321,9.52795,7.85724,48.1238,51.4654,54.4992
1576.0,966485700,9.52795,7.85724,6.61993,51.4654,54.4992,57.2254
1577.0,966486600,7.85724,6.61993,5.81603,54.4992,57.2254,59.6438
1578.0,966487500,6.61993,5.81603,6.30536,57.2254,59.6438,61.7021
1579.0,966488400,5.81603,6.30536,6.65489,59.6438,61.7021,63.4876
1580.0,966489300,6.30536,6.65489,6.8646,61.7021,63.4876,65.0002
1581.0,966490200,6.65489,6.8646,6.9345,63.4876,65.0002,66.2399
1582.0,966491100,6.8646,6.9345,6.23546,65.0002,66.2399,67.1457
1583.0,966492000,6.9345,6.23546,5.81603,66.2399,67.1457,67.8192
1584.0,966492900,6.23546,5.81603,5.67623,67.1457,67.8192,68.2605
1585.0,966493800,5.81603,5.67623,5.81603,67.8192,68.2605,68.4695
1586.0,966494700,5.67623,5.81603,6.8646,68.2605,68.4695,68.8644
1587.0,966495600,5.81603,6.8646,7.77335,68.4695,68.8644,68.7482
1588.0,966496500,6.8646,7.77335,8.5423,68.8644,68.7482,68.1212
1589.0,966497400,7.77335,8.5423,9.17144,68.7482,68.1212,66.9831
1590.0,966498300,8.5423,9.17144,9.01066,68.1212,66.9831,64.7854
1591.0,966499200,9.17144,9.01066,9.14348,66.9831,64.7854,62.4425
1592.0,966500100,9.01066,9.14348,9.56989,64.7854,62.4425,59.9544
1593.0,966501000,9.14348,9.56989,10.2899,62.4425,59.9544,57.3212
1594.0,966501900,9.56989,10.2899,12.2892,59.9544,57.3212,54.6473
1595.0,966502800,10.2899,12.2892,13.9249,57.3212,54.6473,51.7586
1596.0,966503700,12.2892,13.9249,15.1972,54.6473,51.7586,48.6551
1597.0,966504600,13.9249,15.1972,16.1059,51.7586,48.6551,45.3367
1598.0,966505500,15.1972,16.1059,16.2108,48.6551,45.3367,41.4289
1599.0,966506400,16.1059,16.2108,16.2457,45.3367,41.4289,37.5561
1600.0,966507300,16.2108,16.2457,16.2108,41.4289,37.5561,33.718
1601.0,966508200,16.2457,16.2108,16.1059,37.5561,33.718,29.9148
1602.0,966509100,16.2108,16.1059,15.6166,33.718,29.9148,25.7719
1603.0,966510000,16.1059,15.6166,15.2671,29.9148,25.7719,21.9135
1604.0,966510900,15.6166,15.2671,15.0574,25.7719,21.9135,18.3396
1605.0,966511800,15.2671,15.0574,14.9875,21.9135,18.3396,15.0503
1606.0,966512700,15.0574,14.9875,15.6865,18.3396,15.0503,11.9061
1607.0,966513600,14.9875,15.6865,16.1059,15.0503,11.9061,9.13934
1608.0,966514500,15.6865,16.1059,16.2457,11.9061,9.13934,6.74999
1609.0,966515400,16.1059,16.2457,16.1059,9.13934,6.74999,4.73806
1610.0,966516300,16.2457,16.1059,15.2881,6.74999,4.73806,3.31257
1611.0,966517200,16.1059,15.2881,14.4562,4.73806,3.31257,2.12516
1612.0,966518100,15.2881,14.4562,13.6104,3.31257,2.12516,1.1758
1613.0,966519000,14.4562,13.6104,12.7505,2.12516,1.1758,0.464515
1614.0,966519900,13.6104,12.7505,11.5202,1.1758,0.464515,0.304838
1615.0,966520800,12.7505,11.5202,10.5136,0.464515,0.304838,0.174193
1616.0,966521700,11.5202,10.5136,9.73067,0.304838,0.174193,0.0725805
1617.0,966522600,10.5136,9.73067,9.17144,0.174193,0.0725805,0.0
1618.0,966523500,9.73067,9.17144,9.17144,0.0725805,0.0,0.0
1619.0,966524400,9.17144,9.17144,9.17144,0.0,0.0,0.0
1620.0,966525300,9.17144,9.17144,9.17144,0.0,0.0,0.0
1621.0,966526200,9.17144,9.17144,9.17144,0.0,0.0,0.0
1622.0,966527100,9.17144,9.17144,9.17144,0.0,0.0,0.0
1623.0,966528000,9.17144,9.17144,9.17144,0.0,0.0,0.0
1624.0,966528900,9.17144,9.17144,9.17144,0.0,0.0,0.0
1625.0,966529800,9.17144,9.17144,9.17144,0.0,0.0,0.0
1626.0,966530700,9.17144,9.17144,8.94075,0.0,0.0,0.0
1627.0,966531600,9.17144,8.94075,8.86386,0.0,0.0,0.0
1628.0,966532500,8.94075,8.86386,8.94075,0.0,0.0,0.0
1629.0,966533400,8.86386,8.94075,9.17144,0.0,0.0,0.0
1630.0,966534300,8.94075,9.17144,10.248,0.0,0.0,0.0
1631.0,966535200,9.17144,10.248,11.0169,0.0,0.0,0.0
1632.0,966536100,10.248,11.0169,11.4783,0.0,0.0,0.0
1633.0,966537000,11.0169,11.4783,11.6321,0.0,0.0,0.0
1634.0,966537900,11.4783,11.6321,11.1008,0.0,0.0,0.0
1635.0,966538800,11.6321,11.1008,10.5136,0.0,0.0,0.0
1636.0,966539700,11.1008,10.5136,9.87048,0.0,0.0,0.0
1637.0,966540600,10.5136,9.87048,9.17144,0.0,0.0,0.0
1638.0,966541500,9.87048,9.17144,7.70345,0.0,0.0,0.0
1639.0,966542400,9.17144,7.70345,6.65489,0.0,0.0,0.0
1640.0,966543300,7.70345,6.65489,6.02575,0.0,0.0,0.0
1641.0,966544200,6.65489,6.02575,5.81603,0.0,0.0,0.0
1642.0,966545100,6.02575,5.81603,7.82928,0.0,0.0,0.0
1643.0,966546000,5.81603,7.82928,9.05959,0.0,0.0,0.0
1644.0,966546900,7.82928,9.05959,9.50698,0.0,0.0,0.0
1645.0,966547800,9.05959,9.50698,9.17144,0.0,0.0,0.0
1646.0,966548700,9.50698,9.17144,5.57836,0.0,0.0,0.0
1647.0,966549600,9.17144,5.57836,2.85209,0.0,0.0,0.0
1648.0,966550500,5.57836,2.85209,0.99264,0.0,0.0,0.0
1649.0,966551400,2.85209,0.99264,0.0,0.0,0.0,0.0
1650.0,966552300,0.99264,0.0,1.50993,0.0,0.0,0.116129
1651.0,966553200,0.0,1.50993,2.79617,0.0,0.116129,0.60387
1652.0,966554100,1.50993,2.79617,3.85872,0.116129,0.60387,1.46322
1653.0,966555000,2.79617,3.85872,4.69757,0.60387,1.46322,2.69419
1654.0,966555900,3.85872,4.69757,4.97718,1.46322,2.69419,4.40128
1655.0,966556800,4.69757,4.97718,5.2568,2.69419,4.40128,6.41031
1656.0,966557700,4.97718,5.2568,5.53642,4.40128,6.41031,8.72127
1657.0,966558600,5.2568,5.53642,5.81603,6.41031,8.72127,11.3342
1658.0,966559500,5.53642,5.81603,6.53605,8.72127,11.3342,14.3709
1659.0,966560400,5.81603,6.53605,6.96246,11.3342,14.3709,17.6284
1660.0,966561300,6.53605,6.96246,7.09528,14.3709,17.6284,21.1064
1661.0,966562200,6.96246,7.09528,6.9345,17.6284,21.1064,24.8051
1662.0,966563100,7.09528,6.9345,5.36865,21.1064,24.8051,29.4212
1663.0,966564000,6.9345,5.36865,4.25018,24.8051,29.4212,33.7935
1664.0,966564900,5.36865,4.25018,3.5791,29.4212,33.7935,37.9219
1665.0,966565800,4.25018,3.5791,3.3554,33.7935,37.9219,41.8064
1666.0,966566700,3.5791,3.3554,4.48086,37.9219,41.8064,45.386
1667.0,966567600,3.3554,4.48086,5.45253,41.8064,45.386,48.7625
1668.0,966568500,4.48086,5.45253,6.27041,45.386,48.7625,51.9357
1669.0,966569400,5.45253,6.27041,6.9345,48.7625,51.9357,54.9057
1670.0,966570300,6.27041,6.9345,7.52869,51.9357,54.9057,57.4286
1671.0,966571200,6.9345,7.52869,7.91316,54.9057,57.4286,59.9108
1672.0,966572100,7.52869,7.91316,8.08792,57.4286,59.9108,62.3525
1673.0,966573000,7.91316,8.08792,8.05297,59.9108,62.3525,64.7534
1674.0,966573900,8.08792,8.05297,7.07431,62.3525,64.7534,67.7321
1675.0,966574800,8.05297,7.07431,6.37527,64.7534,67.7321,70.2579
1676.0,966575700,7.07431,6.37527,5.95584,67.7321,70.2579,72.3308
1677.0,966576600,6.37527,5.95584,5.81603,70.2579,72.3308,73.9508
1678.0,966577500,5.95584,5.81603,6.48012,72.3308,73.9508,74.9263
1679.0,966578400,5.81603,6.48012,7.07431,73.9508,74.9263,75.5766
1680.0,966579300,6.48012,7.07431,7.59859,74.9263,75.5766,75.9018
1681.0,966580200,7.07431,7.59859,8.05297,75.5766,75.9018,75.9018
1682.0,966581100,7.59859,8.05297,8.43744,75.9018,75.9018,75.4286
1683.0,966582000,8.05297,8.43744,8.75201,75.9018,75.4286,74.7289
1684.0,966582900,8.43744,8.75201,8.99668,75.4286,74.7289,73.8028
1685.0,966583800,8.75201,8.99668,9.17144,74.7289,73.8028,72.6502
1686.0,966584700,8.99668,9.17144,8.94075,73.8028,72.6502,71.6544
1687.0,966585600,9.17144,8.94075,8.86386,72.6502,71.6544,70.1766
1688.0,966586500,8.94075,8.86386,8.94075,71.6544,70.1766,68.217
1689.0,966587400,8.86386,8.94075,9.17144,70.1766,68.217,65.7754
1690.0,966588300,8.94075,9.17144,10.5625,68.217,65.7754,62.3205
1691.0,966589200,9.17144,10.5625,11.4363,65.7754,62.3205,58.7379
1692.0,966590100,10.5625,11.4363,11.7928,62.3205,58.7379,55.0276
1693.0,966591000,11.4363,11.7928,11.6321,58.7379,55.0276,51.1896
1694.0,966591900,11.7928,11.6321,9.63281,55.0276,51.1896,46.9625
1695.0,966592800,11.6321,9.63281,7.99705,51.1896,46.9625,42.7818
1696.0,966593700,9.63281,7.99705,6.72479,46.9625,42.7818,38.6477
1697.0,966594600,7.99705,6.72479,5.81603,42.7818,38.6477,34.5599
1698.0,966595500,6.72479,5.81603,5.81603,38.6477,34.5599,30.6232
1699.0,966596400,5.81603,5.81603,5.81603,34.5599,30.6232,26.6632
1700.0,966597300,5.81603,5.81603,5.81603,30.6232,26.6632,22.68
1701.0,966598200,5.81603,5.81603,5.81603,26.6632,22.68,18.6735
1702.0,966599100,5.81603,5.81603,5.81603,22.68,18.6735,13.2938
1703.0,966600000,5.81603,5.81603,5.81603,18.6735,13.2938,8.79095
1704.0,966600900,5.81603,5.81603,5.81603,13.2938,8.79095,5.16483
1705.0,966601800,5.81603,5.81603,5.81603,8.79095,5.16483,2.41548
1706.0,966602700,5.81603,5.81603,5.71118,5.16483,2.41548,1.66645
1707.0,966603600,5.81603,5.71118,5.67623,2.41548,1.66645,1.04516
1708.0,966604500,5.71118,5.67623,5.71118,1.66645,1.04516,0.551612
1709.0,966605400,5.67623,5.71118,5.81603,1.04516,0.551612,0.185806
1710.0,966606300,5.71118,5.81603,6.41022,0.551612,0.185806,0.121935
1711.0,966607200,5.81603,6.41022,6.79469,0.185806,0.121935,0.0696773
1712.0,966608100,6.41022,6.79469,6.96945,0.121935,0.0696773,0.0290322
1713.0,966609000,6.79469,6.96945,6.9345,0.0696773,0.0290322,0.0
1714.0,966609900,6.96945,6.9345,6.0607,0.0290322,0.0,0.0
1715.0,966610800,6.9345,6.0607,5.39661,0.0,0.0,0.0
1716.0,966611700,6.0607,5.39661,4.94223,0.0,0.0,0.0
1717.0,966612600,5.39661,4.94223,4.69757,0.0,0.0,0.0
1718.0,966613500,4.94223,4.69757,5.08204,0.0,0.0,0.0
1719.0,966614400,4.69757,5.08204,5.39661,0.0,0.0,0.0
1720.0,966615300,5.08204,5.39661,5.64127,0.0,0.0,0.0
1721.0,966616200,5.39661,5.64127,5.81603,0.0,0.0,0.0
1722.0,966617100,5.64127,5.81603,5.60632,0.0,0.0,0.0
1723.0,966618000,5.81603,5.60632,5.53642,0.0,0.0,0.0
1724.0,966618900,5.60632,5.53642,5.60632,0.0,0.0,0.0
1725.0,966619800,5.53642,5.60632,5.81603,0.0,0.0,0.0
1726.0,966620700,5.60632,5.81603,6.58498,0.0,0.0,0.0
1727.0,966621600,5.81603,6.58498,7.21412,0.0,0.0,0.0
1728.0,966622500,6.58498,7.21412,7.70345,0.0,0.0,0.0
1729.0,966623400,7.21412,7.70345,8.05297,0.0,0.0,0.0
1730.0,966624300,7.70345,8.05297,7.94811,0.0,0.0,0.0
1731.0,966625200,8.05297,7.94811,7.91316,0.0,0.0,0.0
1732.0,966626100,7.94811,7.91316,7.94811,0.0,0.0,0.0
1733.0,966627000,7.91316,7.94811,8.05297,0.0,0.0,0.0
1734.0,966627900,7.94811,8.05297,8.75201,0.0,0.0,0.0
1735.0,966628800,8.05297,8.75201,9.17144,0.0,0.0,0.0
1736.0,966629700,8.75201,9.17144,9.31125,0.0,0.0,0.0
1737.0,966630600,9.17144,9.31125,9.17144,0.0,0.0,0.0
1738.0,966631500,9.31125,9.17144,7.91316,0.0,0.0,0.0
1739.0,966632400,9.17144,7.91316,6.9345,0.0,0.0,0.0
1740.0,966633300,7.91316,6.9345,6.23546,0.0,0.0,0.0
1741.0,966634200,6.9345,6.23546,5.81603,0.0,0.0,0.0
1742.0,966635100,6.23546,5.81603,6.09565,0.0,0.0,0.0
1743.0,966636000,5.81603,6.09565,6.37527,0.0,0.0,0.0
1744.0,966636900,6.09565,6.37527,6.65489,0.0,0.0,0.0
1745.0,966637800,6.37527,6.65489,6.9345,0.0,0.0,0.0
1746.0,966638700,6.65489,6.9345,7.52869,0.0,0.0,0.0174193
1747.0,966639600,6.9345,7.52869,7.91316,0.0,0.0174193,0.16258
1748.0,966640500,7.52869,7.91316,8.08792,0.0174193,0.16258,0.435483
1749.0,966641400,7.91316,8.08792,8.05297,0.16258,0.435483,0.836127
1750.0,966642300,8.08792,8.05297,7.07431,0.435483,0.836127,1.6258
1751.0,966643200,8.05297,7.07431,6.37527,0.836127,1.6258,2.36903
1752.0,966644100,7.07431,6.37527,5.95584,1.6258,2.36903,3.0658
1753.0,966645000,6.37527,5.95584,5.81603,2.36903,3.0658,3.71612
1754.0,966645900,5.95584,5.81603,6.79469,3.0658,3.71612,3.70161
1755.0,966646800,5.81603,6.79469,7.49374,3.71612,3.70161,4.0529
1756.0,966647700,6.79469,7.49374,7.91316,3.70161,4.0529,4.76999
1757.0,966648600,7.49374,7.91316,8.05297,4.0529,4.76999,5.85289
1758.0,966649500,7.91316,8.05297,6.8646,4.76999,5.85289,7.73708
1759.0,966650400,8.05297,6.8646,6.09565,5.85289,7.73708,9.69675
1760.0,966651300,6.8646,6.09565,5.74613,7.73708,9.69675,11.7319
1761.0,966652200,6.09565,5.74613,5.81603,9.69675,11.7319,13.8426
1762.0,966653100,5.74613,5.81603,7.45878,11.7319,13.8426,16.9171
1763.0,966654000,5.81603,7.45878,8.75201,13.8426,16.9171,19.4748
1764.0,966654900,7.45878,8.75201,9.69572,16.9171,19.4748,21.5158
1765.0,966655800,8.75201,9.69572,10.2899,19.4748,21.5158,23.04
1766.0,966656700,9.69572,10.2899,9.90543,21.5158,23.04,22.41
1767.0,966657600,10.2899,9.90543,9.59086,23.04,22.41,22.3548
1768.0,966658500,9.90543,9.59086,9.3462,22.41,22.3548,22.8745
1769.0,966659400,9.59086,9.3462,9.17144,22.3548,22.8745,23.969
1770.0,966660300,9.3462,9.17144,9.2763,22.8745,23.969,27.598
1771.0,966661200,9.17144,9.2763,9.31125,23.969,27.598,30.4954
1772.0,966662100,9.2763,9.31125,9.2763,27.598,30.4954,32.6612
1773.0,966663000,9.31125,9.2763,9.17144,30.4954,32.6612,34.0954
1774.0,966663900,9.2763,9.17144,8.78697,32.6612,34.0954,33.2564
1775.0,966664800,9.17144,8.78697,8.4724,34.0954,33.2564,32.7135
1776.0,966665700,8.78697,8.4724,8.22773,33.2564,32.7135,32.4667
1777.0,966666600,8.4724,8.22773,8.05297,32.7135,32.4667,32.5161
1778.0,966667500,8.22773,8.05297,8.15783,32.4667,32.5161,34.4467
1779.0,966668400,8.05297,8.15783,8.19278,32.5161,34.4467,35.6167
1780.0,966669300,8.15783,8.19278,8.15783,34.4467,35.6167,36.0261
1781.0,966670200,8.19278,8.15783,8.05297,35.6167,36.0261,35.6748
1782.0,966671100,8.15783,8.05297,7.6685,36.0261,35.6748,33.0125
1783.0,966672000,8.05297,7.6685,7.35393,35.6748,33.0125,30.6232
1784.0,966672900,7.6685,7.35393,7.10926,33.0125,30.6232,28.5067
1785.0,966673800,7.35393,7.10926,6.9345,30.6232,28.5067,26.6632
1786.0,966674700,7.10926,6.9345,7.03936,28.5067,26.6632,25.6848
1787.0,966675600,6.9345,7.03936,7.07431,26.6632,25.6848,24.5845
1788.0,966676500,7.03936,7.07431,7.03936,25.6848,24.5845,23.3622
1789.0,966677400,7.07431,7.03936,6.9345,24.5845,23.3622,22.018
1790.0,966678300,7.03936,6.9345,6.55003,23.3622,22.018,20.6129
1791.0,966679200,6.9345,6.55003,6.23546,22.018,20.6129,19.0451
1792.0,966680100,6.55003,6.23546,5.9908,20.6129,19.0451,17.3148
1793.0,966681000,6.23546,5.9908,5.81603,19.0451,17.3148,15.4219
1794.0,966681900,5.9908,5.81603,5.81603,17.3148,15.4219,12.6
1795.0,966682800,5.81603,5.81603,5.81603,15.4219,12.6,10.1264
1796.0,966683700,5.81603,5.81603,5.81603,12.6,10.1264,8.00127
1797.0,966684600,5.81603,5.81603,5.81603,10.1264,8.00127,6.2245
1798.0,966685500,5.81603,5.81603,5.81603,8.00127,6.2245,5.20547
1799.0,966686400,5.81603,5.81603,5.81603,6.2245,5.20547,4.26193
1800.0,966687300,5.81603,5.81603,5.81603,5.20547,4.26193,3.39386
1801.0,966688200,5.81603,5.81603,5.81603,4.26193,3.39386,2.60129
1802.0,966689100,5.81603,5.81603,5.81603,3.39386,2.60129,1.78838
1803.0,966690000,5.81603,5.81603,5.81603,2.60129,1.78838,1.11484
1804.0,966690900,5.81603,5.81603,5.81603,1.78838,1.11484,0.580644
1805.0,966691800,5.81603,5.81603,5.81603,1.11484,0.580644,0.185806
1806.0,966692700,5.81603,5.81603,5.50147,0.580644,0.185806,0.121935
1807.0,966693600,5.81603,5.50147,5.39661,0.185806,0.121935,0.0696773
1808.0,966694500,5.50147,5.39661,5.50147,0.121935,0.0696773,0.0290322
1809.0,966695400,5.39661,5.50147,5.81603,0.0696773,0.0290322,0.0
1810.0,966696300,5.50147,5.81603,7.17917,0.0290322,0.0,0.0
1811.0,966697200,5.81603,7.17917,8.19278,0.0,0.0,0.0
1812.0,966698100,7.17917,8.19278,8.85687,0.0,0.0,0.0
1813.0,966699000,8.19278,8.85687,9.17144,0.0,0.0,0.0
1814.0,966699900,8.85687,9.17144,8.08792,0.0,0.0,0.0
1815.0,966700800,9.17144,8.08792,7.35393,0.0,0.0,0.0
1816.0,966701700,8.08792,7.35393,6.96945,0.0,0.0,0.0
1817.0,966702600,7.35393,6.96945,6.9345,0.0,0.0,0.0
1818.0,966703500,6.96945,6.9345,8.19278,0.0,0.0,0.0
1819.0,966704400,6.9345,8.19278,9.17144,0.0,0.0,0.0
1820.0,966705300,8.19278,9.17144,9.87048,0.0,0.0,0.0
1821.0,966706200,9.17144,9.87048,10.2899,0.0,0.0,0.0
1822.0,966707100,9.87048,10.2899,10.0103,0.0,0.0,0.0
1823.0,966708000,10.2899,10.0103,9.73067,0.0,0.0,0.0
1824.0,966708900,10.0103,9.73067,9.45106,0.0,0.0,0.0
